MSFT,2019-Mar-29,118.07,118.32,116.96,117.94,25399800,0,1.0,0.0,0.0,0.0,115.494,0.0
MSFT,2019-Apr-01,118.95,119.11,118.1,119.02,22789100,0,1.0,0.0,0.0,0.0,116.552,0.0
MSFT,2019-Apr-02,119.06,119.48,118.52,119.19,18142300,0,1.0,0.0,0.0,0.0,116.718,0.0
MSFT,2019-Apr-03,119.86,120.43,119.15,119.97,22860700,0,1.0,0.0,0.0,0.0,117.482,0.0
MSFT,2019-Apr-04,120.1,120.23,118.38,119.36,20112800,0,1.0,0.0,0.0,0.0,116.885,0.0
MSFT,2019-Apr-05,119.39,120.23,119.37,119.89,15826200,0,1.0,0.0,0.0,0.0,117.404,0.0
MSFT,2019-Apr-08,119.81,120.02,118.64,119.93,15116200,0,1.0,0.0,0.0,0.0,117.443,0.0
MSFT,2019-Apr-09,118.63,119.54,118.58,119.28,17612000,0,1.0,0.0,0.0,0.0,116.807,0.0
MSFT,2019-Apr-10,119.76,120.35,119.54,120.19,16477200,0,1.0,0.0,0.0,0.0,117.698,0.0
MSFT,2019-Apr-11,120.54,120.85,119.92,120.33,14209100,0,1.0,0.0,0.0,0.0,117.835,0.0
MSFT,2019-Apr-12,120.64,120.98,120.37,120.95,19745100,0,1.0,0.0,0.0,0.0,118.442,0.0
MSFT,2019-Apr-15,120.94,121.58,120.57,121.05,15792600,0,1.0,0.0,0.0,0.0,118.54,0.0
MSFT,2019-Apr-16,121.64,121.65,120.1,120.77,14071800,0,1.0,0.0,0.0,0.0,118.266,0.0
MSFT,2019-Apr-17,121.24,121.85,120.54,121.77,19300900,0,1.0,0.0,0.0,0.0,119.245,0.0
MSFT,2019-Apr-18,122.19,123.52,121.3,123.37,27991000,0,1.0,0.0,0.0,0.0,120.812,0.0
MSFT,2019-Apr-22,122.62,124,122.57,123.76,15648700,0,1.0,0.0,0.0,0.0,121.194,0.0
MSFT,2019-Apr-23,124.1,125.58,123.83,125.44,24025500,0,1.0,0.0,0.0,0.0,122.839,0.0
MSFT,2019-Apr-24,125.79,125.85,124.52,125.01,31257000,0,1.0,0.0,0.0,0.0,122.418,0.0
MSFT,2019-Apr-25,130.06,131.37,128.83,129.15,38033900,0,1.0,0.0,0.0,0.0,126.472,0.0
MSFT,2019-Apr-26,129.7,130.52,129.02,129.89,23654900,0,1.0,0.0,0.0,0.0,127.197,0.0
MSFT,2019-Apr-29,129.9,130.18,129.35,129.77,16324200,0,1.0,0.0,0.0,0.0,127.079,0.0
MSFT,2019-Apr-30,129.81,130.7,129.39,130.6,24166500,0,1.0,0.0,0.0,0.0,127.892,0.0
MSFT,2019-May-01,130.53,130.65,127.7,127.88,26821700,0,1.0,0.0,0.0,0.0,125.228,0.0
MSFT,2019-May-02,127.98,128,125.52,126.21,27350200,0,1.0,0.0,0.0,0.0,123.593,0.0
MSFT,2019-May-03,127.36,129.43,127.25,128.9,24911100,0,1.0,0.0,0.0,0.0,126.227,0.0
MSFT,2019-May-06,126.39,128.56,126.11,128.15,24239800,0,1.0,0.0,0.0,0.0,125.493,0.0
MSFT,2019-May-07,126.46,127.18,124.22,125.52,36017700,0,1.0,0.0,0.0,0.0,122.917,0.0
MSFT,2019-May-08,125.44,126.37,124.75,125.51,28419000,0,1.0,0.0,0.0,0.0,122.907,0.0
MSFT,2019-May-09,124.29,125.79,123.57,125.5,27235800,0,1.0,0.0,0.0,0.0,122.898,0.0
MSFT,2019-May-10,124.91,127.93,123.82,127.13,30915100,0,1.0,0.0,0.0,0.0,124.494,0.0
MSFT,2019-May-13,124.11,125.55,123.04,123.35,33944900,0,1.0,0.0,0.0,0.0,120.792,0.0
MSFT,2019-May-14,123.87,125.88,123.7,124.73,25266300,0,1.0,0.0,0.0,0.0,122.144,0.0
MSFT,2019-May-15,124.26,126.71,123.7,126.02,24722700,0.46,1.0,0.0,0.0,0.0,123.864,0.0
MSFT,2019-May-16,126.75,129.38,126.46,128.93,30112200,0,1.0,0.0,0.0,0.0,126.724,0.0
MSFT,2019-May-17,128.31,130.46,127.92,128.07,25770500,0,1.0,0.0,0.0,0.0,125.879,0.0
MSFT,2019-May-20,126.52,127.59,125.76,126.22,23706900,0,1.0,0.0,0.0,0.0,124.06,0.0
MSFT,2019-May-21,127.43,127.53,126.58,126.9,15293300,0,1.0,0.0,0.0,0.0,124.729,0.0
MSFT,2019-May-22,126.62,128.24,126.52,127.67,15396500,0,1.0,0.0,0.0,0.0,125.485,0.0
MSFT,2019-May-23,126.2,126.29,124.74,126.18,23603800,0,1.0,0.0,0.0,0.0,124.021,0.0
MSFT,2019-May-24,126.91,127.42,125.97,126.24,14123400,0,1.0,0.0,0.0,0.0,124.08,0.0
MSFT,2019-May-28,126.98,128,126.05,126.16,23128400,0,1.0,0.0,0.0,0.0,124.001,0.0
MSFT,2019-May-29,125.38,125.39,124.04,124.94,22763100,0,1.0,0.0,0.0,0.0,122.802,0.0
MSFT,2019-May-30,125.26,125.76,124.78,125.73,16829600,0,1.0,0.0,0.0,0.0,123.579,0.0
MSFT,2019-May-31,124.23,124.62,123.32,123.68,26646800,0,1.0,0.0,0.0,0.0,121.564,0.0
MSFT,2019-Jun-03,123.85,124.37,119.01,119.84,37983600,0,1.0,0.0,0.0,0.0,117.789,0.0
MSFT,2019-Jun-04,121.28,123.28,120.65,123.16,29382600,0,1.0,0.0,0.0,0.0,121.053,0.0
MSFT,2019-Jun-05,124.95,125.87,124.21,125.83,24926100,0,1.0,0.0,0.0,0.0,123.677,0.0
MSFT,2019-Jun-06,126.44,127.97,125.6,127.82,21459000,0,1.0,0.0,0.0,0.0,125.633,0.0
MSFT,2019-Jun-07,129.19,132.25,128.26,131.4,33885600,0,1.0,0.0,0.0,0.0,129.152,0.0
MSFT,2019-Jun-10,132.4,134.08,132,132.6,26477100,0,1.0,0.0,0.0,0.0,130.331,0.0
MSFT,2019-Jun-11,133.88,134.24,131.28,132.1,23913700,0,1.0,0.0,0.0,0.0,129.84,0.0
MSFT,2019-Jun-12,131.4,131.97,130.71,131.49,17084700,0,1.0,0.0,0.0,0.0,129.24,0.0
MSFT,2019-Jun-13,131.98,133,131.56,132.32,17200800,0,1.0,0.0,0.0,0.0,130.056,0.0
MSFT,2019-Jun-14,132.26,133.79,131.64,132.45,17821700,0,1.0,0.0,0.0,0.0,130.184,0.0
MSFT,2019-Jun-17,132.63,133.73,132.53,132.85,14517800,0,1.0,0.0,0.0,0.0,130.577,0.0
MSFT,2019-Jun-18,134.19,135.24,133.57,135.16,25934500,0,1.0,0.0,0.0,0.0,132.847,0.0
MSFT,2019-Jun-19,135,135.93,133.81,135.69,23744400,0,1.0,0.0,0.0,0.0,133.368,0.0
MSFT,2019-Jun-20,137.45,137.66,135.72,136.95,33042600,0,1.0,0.0,0.0,0.0,134.607,0.0
MSFT,2019-Jun-21,136.58,137.73,136.46,136.97,36727900,0,1.0,0.0,0.0,0.0,134.626,0.0
MSFT,2019-Jun-24,137,138.4,137,137.78,20628800,0,1.0,0.0,0.0,0.0,135.422,0.0
MSFT,2019-Jun-25,137.25,137.59,132.73,133.43,33327400,0,1.0,0.0,0.0,0.0,131.147,0.0
MSFT,2019-Jun-26,134.35,135.74,133.6,133.93,23657700,0,1.0,0.0,0.0,0.0,131.638,0.0
MSFT,2019-Jun-27,134.14,134.71,133.51,134.15,16557500,0,1.0,0.0,0.0,0.0,131.855,0.0
MSFT,2019-Jun-28,134.57,134.6,133.16,133.96,30043000,0,1.0,0.0,0.0,0.0,131.668,0.0
MSFT,2019-Jul-01,136.63,136.7,134.97,135.68,22654200,0,1.0,0.0,0.0,0.0,133.358,0.0
